,id,authors,title,tags,doc_type,publisher,venue_name,venue_ID,references
395,65220,"Qingxiao Guan,Jing Dong,Tieniu Tan",Two notes from experimental study on image steganalysis,"Steganography,Steganography tools,Pattern recognition,Computer science,Support vector machine,Artificial intelligence,Steganalysis,Image database,Cluster analysis,Classifier (linguistics),Machine learning,Pattern recognition (psychology)",Conference,Springer Berlin Heidelberg,International Conference on Intelligent Computing,1134271186.0,22271197.0
396,65220,"Qingxiao Guan,Jing Dong,Tieniu Tan",Two notes from experimental study on image steganalysis,"Steganography,Steganography tools,Pattern recognition,Computer science,Support vector machine,Artificial intelligence,Steganalysis,Image database,Cluster analysis,Classifier (linguistics),Machine learning,Pattern recognition (psychology)",Conference,Springer Berlin Heidelberg,International Conference on Intelligent Computing,1134271186.0,29798142.0
397,65220,"Qingxiao Guan,Jing Dong,Tieniu Tan",Two notes from experimental study on image steganalysis,"Steganography,Steganography tools,Pattern recognition,Computer science,Support vector machine,Artificial intelligence,Steganalysis,Image database,Cluster analysis,Classifier (linguistics),Machine learning,Pattern recognition (psychology)",Conference,Springer Berlin Heidelberg,International Conference on Intelligent Computing,1134271186.0,1713630528.0
398,65220,"Qingxiao Guan,Jing Dong,Tieniu Tan",Two notes from experimental study on image steganalysis,"Steganography,Steganography tools,Pattern recognition,Computer science,Support vector machine,Artificial intelligence,Steganalysis,Image database,Cluster analysis,Classifier (linguistics),Machine learning,Pattern recognition (psychology)",Conference,Springer Berlin Heidelberg,International Conference on Intelligent Computing,1134271186.0,1955882805.0
399,65220,"Qingxiao Guan,Jing Dong,Tieniu Tan",Two notes from experimental study on image steganalysis,"Steganography,Steganography tools,Pattern recognition,Computer science,Support vector machine,Artificial intelligence,Steganalysis,Image database,Cluster analysis,Classifier (linguistics),Machine learning,Pattern recognition (psychology)",Conference,Springer Berlin Heidelberg,International Conference on Intelligent Computing,1134271186.0,2075031063.0
400,65220,"Qingxiao Guan,Jing Dong,Tieniu Tan",Two notes from experimental study on image steganalysis,"Steganography,Steganography tools,Pattern recognition,Computer science,Support vector machine,Artificial intelligence,Steganalysis,Image database,Cluster analysis,Classifier (linguistics),Machine learning,Pattern recognition (psychology)",Conference,Springer Berlin Heidelberg,International Conference on Intelligent Computing,1134271186.0,2106663508.0
401,65220,"Qingxiao Guan,Jing Dong,Tieniu Tan",Two notes from experimental study on image steganalysis,"Steganography,Steganography tools,Pattern recognition,Computer science,Support vector machine,Artificial intelligence,Steganalysis,Image database,Cluster analysis,Classifier (linguistics),Machine learning,Pattern recognition (psychology)",Conference,Springer Berlin Heidelberg,International Conference on Intelligent Computing,1134271186.0,2148405983.0
402,66914,"Mike D. Rinderknecht,Werner L. Popp,Olivier Lambercy,Roger Gassert","Experimental Validation of a Rapid, Adaptive Robotic Assessment of the MCP Joint Angle Difference Threshold","Discrete mathematics,Index finger,Simulation,Correlation,Just-noticeable difference,Estimation theory,Sequential analysis,Adaptive assessment,Mathematics,Joint flexion",Conference,"Springer, Berlin, Heidelberg",International Conference on Human Haptic Sensing and Touch Enabled Computer Applications,2755724983.0,2076331458.0
403,67582,"Diana Zaiu Inkpen,Graeme Hirst",Near-synonym choice in natural language generation,"Natural language generation,Lexical choice,Computer science,Synonym,Natural language programming,Natural language,Universal Networking Language,Natural language processing,Artificial intelligence,Language identification,Sentence",Conference,John Benjamins Publishing Company,Recent Advances in Natural Language Processing,1143871959.0,1493882948.0
404,67582,"Diana Zaiu Inkpen,Graeme Hirst",Near-synonym choice in natural language generation,"Natural language generation,Lexical choice,Computer science,Synonym,Natural language programming,Natural language,Universal Networking Language,Natural language processing,Artificial intelligence,Language identification,Sentence",Conference,John Benjamins Publishing Company,Recent Advances in Natural Language Processing,1143871959.0,1535015163.0
405,67582,"Diana Zaiu Inkpen,Graeme Hirst",Near-synonym choice in natural language generation,"Natural language generation,Lexical choice,Computer science,Synonym,Natural language programming,Natural language,Universal Networking Language,Natural language processing,Artificial intelligence,Language identification,Sentence",Conference,John Benjamins Publishing Company,Recent Advances in Natural Language Processing,1143871959.0,2092527610.0
406,67582,"Diana Zaiu Inkpen,Graeme Hirst",Near-synonym choice in natural language generation,"Natural language generation,Lexical choice,Computer science,Synonym,Natural language programming,Natural language,Universal Networking Language,Natural language processing,Artificial intelligence,Language identification,Sentence",Conference,John Benjamins Publishing Company,Recent Advances in Natural Language Processing,1143871959.0,2108239140.0
407,71126,Reinhard Klein,Linear Approximation of Trimmed Surfaces,"Linear approximation,Parametric surface,Discrete mathematics,Coefficient matrix,System of linear equations,Mathematical analysis,Computer science,Piecewise linear manifold,Triangulation (social science),Rendering (computer graphics),Piecewise linear function",Conference,Clarendon Press,Conference on Mathematics of Surfaces,2754941794.0,1527971240.0
408,71126,Reinhard Klein,Linear Approximation of Trimmed Surfaces,"Linear approximation,Parametric surface,Discrete mathematics,Coefficient matrix,System of linear equations,Mathematical analysis,Computer science,Piecewise linear manifold,Triangulation (social science),Rendering (computer graphics),Piecewise linear function",Conference,Clarendon Press,Conference on Mathematics of Surfaces,2754941794.0,1587848193.0
409,71126,Reinhard Klein,Linear Approximation of Trimmed Surfaces,"Linear approximation,Parametric surface,Discrete mathematics,Coefficient matrix,System of linear equations,Mathematical analysis,Computer science,Piecewise linear manifold,Triangulation (social science),Rendering (computer graphics),Piecewise linear function",Conference,Clarendon Press,Conference on Mathematics of Surfaces,2754941794.0,1987076234.0
410,71126,Reinhard Klein,Linear Approximation of Trimmed Surfaces,"Linear approximation,Parametric surface,Discrete mathematics,Coefficient matrix,System of linear equations,Mathematical analysis,Computer science,Piecewise linear manifold,Triangulation (social science),Rendering (computer graphics),Piecewise linear function",Conference,Clarendon Press,Conference on Mathematics of Surfaces,2754941794.0,1989513862.0
411,71126,Reinhard Klein,Linear Approximation of Trimmed Surfaces,"Linear approximation,Parametric surface,Discrete mathematics,Coefficient matrix,System of linear equations,Mathematical analysis,Computer science,Piecewise linear manifold,Triangulation (social science),Rendering (computer graphics),Piecewise linear function",Conference,Clarendon Press,Conference on Mathematics of Surfaces,2754941794.0,2020171867.0
412,71126,Reinhard Klein,Linear Approximation of Trimmed Surfaces,"Linear approximation,Parametric surface,Discrete mathematics,Coefficient matrix,System of linear equations,Mathematical analysis,Computer science,Piecewise linear manifold,Triangulation (social science),Rendering (computer graphics),Piecewise linear function",Conference,Clarendon Press,Conference on Mathematics of Surfaces,2754941794.0,2085550119.0
413,71126,Reinhard Klein,Linear Approximation of Trimmed Surfaces,"Linear approximation,Parametric surface,Discrete mathematics,Coefficient matrix,System of linear equations,Mathematical analysis,Computer science,Piecewise linear manifold,Triangulation (social science),Rendering (computer graphics),Piecewise linear function",Conference,Clarendon Press,Conference on Mathematics of Surfaces,2754941794.0,2095791326.0
414,71126,Reinhard Klein,Linear Approximation of Trimmed Surfaces,"Linear approximation,Parametric surface,Discrete mathematics,Coefficient matrix,System of linear equations,Mathematical analysis,Computer science,Piecewise linear manifold,Triangulation (social science),Rendering (computer graphics),Piecewise linear function",Conference,Clarendon Press,Conference on Mathematics of Surfaces,2754941794.0,2125697171.0
415,72095,"Probir Kumar Banerjee,Hamid Bagha",EMR ADOPTION BY SMALL CLINICS IN MALAYSIA: AN EXPLORATORY STUDY AND THEORETICAL EXPLANATION,"Health care,Institutional theory,Computer science,Knowledge management,Developing country,Developed country,Theory of planned behavior,Medical record,Exploratory research,Facilitator,Marketing",Conference,,Pacific Asia Conference on Information Systems,1164009877.0,1481773499.0
416,72095,"Probir Kumar Banerjee,Hamid Bagha",EMR ADOPTION BY SMALL CLINICS IN MALAYSIA: AN EXPLORATORY STUDY AND THEORETICAL EXPLANATION,"Health care,Institutional theory,Computer science,Knowledge management,Developing country,Developed country,Theory of planned behavior,Medical record,Exploratory research,Facilitator,Marketing",Conference,,Pacific Asia Conference on Information Systems,1164009877.0,1601464326.0
417,72095,"Probir Kumar Banerjee,Hamid Bagha",EMR ADOPTION BY SMALL CLINICS IN MALAYSIA: AN EXPLORATORY STUDY AND THEORETICAL EXPLANATION,"Health care,Institutional theory,Computer science,Knowledge management,Developing country,Developed country,Theory of planned behavior,Medical record,Exploratory research,Facilitator,Marketing",Conference,,Pacific Asia Conference on Information Systems,1164009877.0,2059074227.0
418,72095,"Probir Kumar Banerjee,Hamid Bagha",EMR ADOPTION BY SMALL CLINICS IN MALAYSIA: AN EXPLORATORY STUDY AND THEORETICAL EXPLANATION,"Health care,Institutional theory,Computer science,Knowledge management,Developing country,Developed country,Theory of planned behavior,Medical record,Exploratory research,Facilitator,Marketing",Conference,,Pacific Asia Conference on Information Systems,1164009877.0,2059146912.0
419,72095,"Probir Kumar Banerjee,Hamid Bagha",EMR ADOPTION BY SMALL CLINICS IN MALAYSIA: AN EXPLORATORY STUDY AND THEORETICAL EXPLANATION,"Health care,Institutional theory,Computer science,Knowledge management,Developing country,Developed country,Theory of planned behavior,Medical record,Exploratory research,Facilitator,Marketing",Conference,,Pacific Asia Conference on Information Systems,1164009877.0,2061734925.0
420,72095,"Probir Kumar Banerjee,Hamid Bagha",EMR ADOPTION BY SMALL CLINICS IN MALAYSIA: AN EXPLORATORY STUDY AND THEORETICAL EXPLANATION,"Health care,Institutional theory,Computer science,Knowledge management,Developing country,Developed country,Theory of planned behavior,Medical record,Exploratory research,Facilitator,Marketing",Conference,,Pacific Asia Conference on Information Systems,1164009877.0,2082262447.0
421,72095,"Probir Kumar Banerjee,Hamid Bagha",EMR ADOPTION BY SMALL CLINICS IN MALAYSIA: AN EXPLORATORY STUDY AND THEORETICAL EXPLANATION,"Health care,Institutional theory,Computer science,Knowledge management,Developing country,Developed country,Theory of planned behavior,Medical record,Exploratory research,Facilitator,Marketing",Conference,,Pacific Asia Conference on Information Systems,1164009877.0,2102862157.0
422,72095,"Probir Kumar Banerjee,Hamid Bagha",EMR ADOPTION BY SMALL CLINICS IN MALAYSIA: AN EXPLORATORY STUDY AND THEORETICAL EXPLANATION,"Health care,Institutional theory,Computer science,Knowledge management,Developing country,Developed country,Theory of planned behavior,Medical record,Exploratory research,Facilitator,Marketing",Conference,,Pacific Asia Conference on Information Systems,1164009877.0,2118275441.0
423,72095,"Probir Kumar Banerjee,Hamid Bagha",EMR ADOPTION BY SMALL CLINICS IN MALAYSIA: AN EXPLORATORY STUDY AND THEORETICAL EXPLANATION,"Health care,Institutional theory,Computer science,Knowledge management,Developing country,Developed country,Theory of planned behavior,Medical record,Exploratory research,Facilitator,Marketing",Conference,,Pacific Asia Conference on Information Systems,1164009877.0,2132077020.0
424,72147,"Volker Frehe,Florian Stiel,Frank Teuteberg",A Maturity Model and Web Application for Environmental Management Benchmarking,"ISO 14000,Environmental resource management,Systematic review,Computer science,Service Integration Maturity Model,Knowledge management,Capability Maturity Model,Engineering design process,Design science,Web application,Benchmarking,Process management",Conference,,Americas Conference on Information Systems,1171805742.0,1553744402.0
425,72147,"Volker Frehe,Florian Stiel,Frank Teuteberg",A Maturity Model and Web Application for Environmental Management Benchmarking,"ISO 14000,Environmental resource management,Systematic review,Computer science,Service Integration Maturity Model,Knowledge management,Capability Maturity Model,Engineering design process,Design science,Web application,Benchmarking,Process management",Conference,,Americas Conference on Information Systems,1171805742.0,2036431127.0
426,72147,"Volker Frehe,Florian Stiel,Frank Teuteberg",A Maturity Model and Web Application for Environmental Management Benchmarking,"ISO 14000,Environmental resource management,Systematic review,Computer science,Service Integration Maturity Model,Knowledge management,Capability Maturity Model,Engineering design process,Design science,Web application,Benchmarking,Process management",Conference,,Americas Conference on Information Systems,1171805742.0,2097270872.0
427,72147,"Volker Frehe,Florian Stiel,Frank Teuteberg",A Maturity Model and Web Application for Environmental Management Benchmarking,"ISO 14000,Environmental resource management,Systematic review,Computer science,Service Integration Maturity Model,Knowledge management,Capability Maturity Model,Engineering design process,Design science,Web application,Benchmarking,Process management",Conference,,Americas Conference on Information Systems,1171805742.0,2111628838.0
428,72147,"Volker Frehe,Florian Stiel,Frank Teuteberg",A Maturity Model and Web Application for Environmental Management Benchmarking,"ISO 14000,Environmental resource management,Systematic review,Computer science,Service Integration Maturity Model,Knowledge management,Capability Maturity Model,Engineering design process,Design science,Web application,Benchmarking,Process management",Conference,,Americas Conference on Information Systems,1171805742.0,2136451344.0
429,72147,"Volker Frehe,Florian Stiel,Frank Teuteberg",A Maturity Model and Web Application for Environmental Management Benchmarking,"ISO 14000,Environmental resource management,Systematic review,Computer science,Service Integration Maturity Model,Knowledge management,Capability Maturity Model,Engineering design process,Design science,Web application,Benchmarking,Process management",Conference,,Americas Conference on Information Systems,1171805742.0,2138980717.0
430,72147,"Volker Frehe,Florian Stiel,Frank Teuteberg",A Maturity Model and Web Application for Environmental Management Benchmarking,"ISO 14000,Environmental resource management,Systematic review,Computer science,Service Integration Maturity Model,Knowledge management,Capability Maturity Model,Engineering design process,Design science,Web application,Benchmarking,Process management",Conference,,Americas Conference on Information Systems,1171805742.0,2140828519.0
431,72147,"Volker Frehe,Florian Stiel,Frank Teuteberg",A Maturity Model and Web Application for Environmental Management Benchmarking,"ISO 14000,Environmental resource management,Systematic review,Computer science,Service Integration Maturity Model,Knowledge management,Capability Maturity Model,Engineering design process,Design science,Web application,Benchmarking,Process management",Conference,,Americas Conference on Information Systems,1171805742.0,2151461605.0
432,72147,"Volker Frehe,Florian Stiel,Frank Teuteberg",A Maturity Model and Web Application for Environmental Management Benchmarking,"ISO 14000,Environmental resource management,Systematic review,Computer science,Service Integration Maturity Model,Knowledge management,Capability Maturity Model,Engineering design process,Design science,Web application,Benchmarking,Process management",Conference,,Americas Conference on Information Systems,1171805742.0,2160810972.0
433,72147,"Volker Frehe,Florian Stiel,Frank Teuteberg",A Maturity Model and Web Application for Environmental Management Benchmarking,"ISO 14000,Environmental resource management,Systematic review,Computer science,Service Integration Maturity Model,Knowledge management,Capability Maturity Model,Engineering design process,Design science,Web application,Benchmarking,Process management",Conference,,Americas Conference on Information Systems,1171805742.0,2163150231.0
434,72147,"Volker Frehe,Florian Stiel,Frank Teuteberg",A Maturity Model and Web Application for Environmental Management Benchmarking,"ISO 14000,Environmental resource management,Systematic review,Computer science,Service Integration Maturity Model,Knowledge management,Capability Maturity Model,Engineering design process,Design science,Web application,Benchmarking,Process management",Conference,,Americas Conference on Information Systems,1171805742.0,2222803022.0
435,73348,"Eleanor Leist,Dan J. Smith",Accessibility Issues in E-Government,"Internet privacy,E-Government,Usability,Monopoly,Perception,Business,Reduced visual acuity,Government,The Internet",Conference,"Springer, Cham",Electronic Government and the Information Systems Perspective,2758995940.0,35721182.0
436,73348,"Eleanor Leist,Dan J. Smith",Accessibility Issues in E-Government,"Internet privacy,E-Government,Usability,Monopoly,Perception,Business,Reduced visual acuity,Government,The Internet",Conference,"Springer, Cham",Electronic Government and the Information Systems Perspective,2758995940.0,1503237970.0
437,73348,"Eleanor Leist,Dan J. Smith",Accessibility Issues in E-Government,"Internet privacy,E-Government,Usability,Monopoly,Perception,Business,Reduced visual acuity,Government,The Internet",Conference,"Springer, Cham",Electronic Government and the Information Systems Perspective,2758995940.0,1513214234.0
438,73348,"Eleanor Leist,Dan J. Smith",Accessibility Issues in E-Government,"Internet privacy,E-Government,Usability,Monopoly,Perception,Business,Reduced visual acuity,Government,The Internet",Conference,"Springer, Cham",Electronic Government and the Information Systems Perspective,2758995940.0,1514126279.0
439,73348,"Eleanor Leist,Dan J. Smith",Accessibility Issues in E-Government,"Internet privacy,E-Government,Usability,Monopoly,Perception,Business,Reduced visual acuity,Government,The Internet",Conference,"Springer, Cham",Electronic Government and the Information Systems Perspective,2758995940.0,1560798775.0
440,73348,"Eleanor Leist,Dan J. Smith",Accessibility Issues in E-Government,"Internet privacy,E-Government,Usability,Monopoly,Perception,Business,Reduced visual acuity,Government,The Internet",Conference,"Springer, Cham",Electronic Government and the Information Systems Perspective,2758995940.0,1966673152.0
441,73348,"Eleanor Leist,Dan J. Smith",Accessibility Issues in E-Government,"Internet privacy,E-Government,Usability,Monopoly,Perception,Business,Reduced visual acuity,Government,The Internet",Conference,"Springer, Cham",Electronic Government and the Information Systems Perspective,2758995940.0,1972438667.0
442,73348,"Eleanor Leist,Dan J. Smith",Accessibility Issues in E-Government,"Internet privacy,E-Government,Usability,Monopoly,Perception,Business,Reduced visual acuity,Government,The Internet",Conference,"Springer, Cham",Electronic Government and the Information Systems Perspective,2758995940.0,1997907270.0
443,73348,"Eleanor Leist,Dan J. Smith",Accessibility Issues in E-Government,"Internet privacy,E-Government,Usability,Monopoly,Perception,Business,Reduced visual acuity,Government,The Internet",Conference,"Springer, Cham",Electronic Government and the Information Systems Perspective,2758995940.0,2009218574.0
444,73348,"Eleanor Leist,Dan J. Smith",Accessibility Issues in E-Government,"Internet privacy,E-Government,Usability,Monopoly,Perception,Business,Reduced visual acuity,Government,The Internet",Conference,"Springer, Cham",Electronic Government and the Information Systems Perspective,2758995940.0,2031775721.0
445,73348,"Eleanor Leist,Dan J. Smith",Accessibility Issues in E-Government,"Internet privacy,E-Government,Usability,Monopoly,Perception,Business,Reduced visual acuity,Government,The Internet",Conference,"Springer, Cham",Electronic Government and the Information Systems Perspective,2758995940.0,2039120037.0
446,73348,"Eleanor Leist,Dan J. Smith",Accessibility Issues in E-Government,"Internet privacy,E-Government,Usability,Monopoly,Perception,Business,Reduced visual acuity,Government,The Internet",Conference,"Springer, Cham",Electronic Government and the Information Systems Perspective,2758995940.0,2042323369.0
447,73348,"Eleanor Leist,Dan J. Smith",Accessibility Issues in E-Government,"Internet privacy,E-Government,Usability,Monopoly,Perception,Business,Reduced visual acuity,Government,The Internet",Conference,"Springer, Cham",Electronic Government and the Information Systems Perspective,2758995940.0,2059498846.0
448,73348,"Eleanor Leist,Dan J. Smith",Accessibility Issues in E-Government,"Internet privacy,E-Government,Usability,Monopoly,Perception,Business,Reduced visual acuity,Government,The Internet",Conference,"Springer, Cham",Electronic Government and the Information Systems Perspective,2758995940.0,2068287823.0
449,73348,"Eleanor Leist,Dan J. Smith",Accessibility Issues in E-Government,"Internet privacy,E-Government,Usability,Monopoly,Perception,Business,Reduced visual acuity,Government,The Internet",Conference,"Springer, Cham",Electronic Government and the Information Systems Perspective,2758995940.0,2122086994.0
450,73348,"Eleanor Leist,Dan J. Smith",Accessibility Issues in E-Government,"Internet privacy,E-Government,Usability,Monopoly,Perception,Business,Reduced visual acuity,Government,The Internet",Conference,"Springer, Cham",Electronic Government and the Information Systems Perspective,2758995940.0,2126182587.0
451,73348,"Eleanor Leist,Dan J. Smith",Accessibility Issues in E-Government,"Internet privacy,E-Government,Usability,Monopoly,Perception,Business,Reduced visual acuity,Government,The Internet",Conference,"Springer, Cham",Electronic Government and the Information Systems Perspective,2758995940.0,2137000798.0
452,73348,"Eleanor Leist,Dan J. Smith",Accessibility Issues in E-Government,"Internet privacy,E-Government,Usability,Monopoly,Perception,Business,Reduced visual acuity,Government,The Internet",Conference,"Springer, Cham",Electronic Government and the Information Systems Perspective,2758995940.0,2140910373.0
453,73348,"Eleanor Leist,Dan J. Smith",Accessibility Issues in E-Government,"Internet privacy,E-Government,Usability,Monopoly,Perception,Business,Reduced visual acuity,Government,The Internet",Conference,"Springer, Cham",Electronic Government and the Information Systems Perspective,2758995940.0,2153805680.0
454,73508,"Belhassen Akrout,Walid Mahdi,Abdelmajid Ben Hamadou",Drowsiness Detection based on Video Analysis Approach,"Computer vision,Computer science,Artificial intelligence",Conference,,International Conference on Computer Vision Theory and Applications,1179772154.0,
455,74282,"Tomohisa Yamashita,Daisuke Takaoka,Noriaki Izumi,Akio Sashima,Koichi Kurumatani,Koiti Hasida",CONTEXT AWARENESS OF MOBILE CONTENT DELIVERY BASED ON FINE LOCATION ESTIMATE,"Mobile content,Internet privacy,World Wide Web,Computer science,Knowledge management,Context awareness",Conference,,International Conference on Enterprise Information Systems,1151763769.0,
456,74687,"Fernando de Ferreira Rezende,Victoria Hall",A Cache Coherency Strategy for a Client/Server KBMS.,"Cache invalidation,Cache pollution,Computer science,Cache,MESIF protocol,MESI protocol,Page cache,Cache algorithms,Cache coloring,Database,Operating system",Journal,,Datenbank Rundbrief,32015433.0,
457,74721,"Jesper Thestrup,Tamas Gergely,Peter Beck",Exploring New Care Models in Diabetes Management and Therapy with a Wireless Mobile eHealth Platform,"Health care,Mobile technology,Population,Internet privacy,Diabetes management,Provisioning,Chronic care,mHealth,eHealth,Multimedia,Business",Conference,"Springer, Berlin, Heidelberg",International Conference on Wireless Mobile Communication and Healthcare,2754610831.0,
458,75067,"Narciso Cerpa,Sergio Otoya",Comparing Estimated with Actual Efforts for a Dynamic Methodology used by a Small Software Company,"Software engineering,Computer science,Software,Management science",Conference,IIIS,"World Multiconference on Systemics, Cybernetics and Informatics: Information Systems Development",2754439572.0,1989212489.0
459,75067,"Narciso Cerpa,Sergio Otoya",Comparing Estimated with Actual Efforts for a Dynamic Methodology used by a Small Software Company,"Software engineering,Computer science,Software,Management science",Conference,IIIS,"World Multiconference on Systemics, Cybernetics and Informatics: Information Systems Development",2754439572.0,2007884971.0
460,75067,"Narciso Cerpa,Sergio Otoya",Comparing Estimated with Actual Efforts for a Dynamic Methodology used by a Small Software Company,"Software engineering,Computer science,Software,Management science",Conference,IIIS,"World Multiconference on Systemics, Cybernetics and Informatics: Information Systems Development",2754439572.0,2014210483.0
461,75067,"Narciso Cerpa,Sergio Otoya",Comparing Estimated with Actual Efforts for a Dynamic Methodology used by a Small Software Company,"Software engineering,Computer science,Software,Management science",Conference,IIIS,"World Multiconference on Systemics, Cybernetics and Informatics: Information Systems Development",2754439572.0,2029696544.0
462,75067,"Narciso Cerpa,Sergio Otoya",Comparing Estimated with Actual Efforts for a Dynamic Methodology used by a Small Software Company,"Software engineering,Computer science,Software,Management science",Conference,IIIS,"World Multiconference on Systemics, Cybernetics and Informatics: Information Systems Development",2754439572.0,2082927780.0
463,75067,"Narciso Cerpa,Sergio Otoya",Comparing Estimated with Actual Efforts for a Dynamic Methodology used by a Small Software Company,"Software engineering,Computer science,Software,Management science",Conference,IIIS,"World Multiconference on Systemics, Cybernetics and Informatics: Information Systems Development",2754439572.0,2084479370.0
464,75067,"Narciso Cerpa,Sergio Otoya",Comparing Estimated with Actual Efforts for a Dynamic Methodology used by a Small Software Company,"Software engineering,Computer science,Software,Management science",Conference,IIIS,"World Multiconference on Systemics, Cybernetics and Informatics: Information Systems Development",2754439572.0,2127741023.0
465,75067,"Narciso Cerpa,Sergio Otoya",Comparing Estimated with Actual Efforts for a Dynamic Methodology used by a Small Software Company,"Software engineering,Computer science,Software,Management science",Conference,IIIS,"World Multiconference on Systemics, Cybernetics and Informatics: Information Systems Development",2754439572.0,2131378644.0
466,75756,P. Bonzon,Learning of abstractions from structural descriptions of pictures,"Programming language,Content-addressable memory,Abstraction,Computer science,Artificial intelligence,Natural language processing,Machine learning",Conference,Morgan Kaufmann Publishers Inc.,International Joint Conference on Artificial Intelligence,1203999783.0,1605775535.0
467,75756,P. Bonzon,Learning of abstractions from structural descriptions of pictures,"Programming language,Content-addressable memory,Abstraction,Computer science,Artificial intelligence,Natural language processing,Machine learning",Conference,Morgan Kaufmann Publishers Inc.,International Joint Conference on Artificial Intelligence,1203999783.0,2032026209.0
468,77161,"Petko Valtchev,Rokia Missaoui,Robert Godin",Formal Concept Analysis for Knowledge Discovery and Data Mining: The New Challenges,"Data science,Data mining,Data stream mining,Computer science,Raw data,Association rule learning,Knowledge extraction,Formal concept analysis,K-optimal pattern discovery",Conference,"Springer, Berlin, Heidelberg",International Conference on Formal Concept Analysis,1125063881.0,20184837.0
469,77161,"Petko Valtchev,Rokia Missaoui,Robert Godin",Formal Concept Analysis for Knowledge Discovery and Data Mining: The New Challenges,"Data science,Data mining,Data stream mining,Computer science,Raw data,Association rule learning,Knowledge extraction,Formal concept analysis,K-optimal pattern discovery",Conference,"Springer, Berlin, Heidelberg",International Conference on Formal Concept Analysis,1125063881.0,60304117.0
470,77161,"Petko Valtchev,Rokia Missaoui,Robert Godin",Formal Concept Analysis for Knowledge Discovery and Data Mining: The New Challenges,"Data science,Data mining,Data stream mining,Computer science,Raw data,Association rule learning,Knowledge extraction,Formal concept analysis,K-optimal pattern discovery",Conference,"Springer, Berlin, Heidelberg",International Conference on Formal Concept Analysis,1125063881.0,110175884.0
471,77161,"Petko Valtchev,Rokia Missaoui,Robert Godin",Formal Concept Analysis for Knowledge Discovery and Data Mining: The New Challenges,"Data science,Data mining,Data stream mining,Computer science,Raw data,Association rule learning,Knowledge extraction,Formal concept analysis,K-optimal pattern discovery",Conference,"Springer, Berlin, Heidelberg",International Conference on Formal Concept Analysis,1125063881.0,200297937.0
472,77161,"Petko Valtchev,Rokia Missaoui,Robert Godin",Formal Concept Analysis for Knowledge Discovery and Data Mining: The New Challenges,"Data science,Data mining,Data stream mining,Computer science,Raw data,Association rule learning,Knowledge extraction,Formal concept analysis,K-optimal pattern discovery",Conference,"Springer, Berlin, Heidelberg",International Conference on Formal Concept Analysis,1125063881.0,1503729935.0
473,77161,"Petko Valtchev,Rokia Missaoui,Robert Godin",Formal Concept Analysis for Knowledge Discovery and Data Mining: The New Challenges,"Data science,Data mining,Data stream mining,Computer science,Raw data,Association rule learning,Knowledge extraction,Formal concept analysis,K-optimal pattern discovery",Conference,"Springer, Berlin, Heidelberg",International Conference on Formal Concept Analysis,1125063881.0,1524454721.0
474,77161,"Petko Valtchev,Rokia Missaoui,Robert Godin",Formal Concept Analysis for Knowledge Discovery and Data Mining: The New Challenges,"Data science,Data mining,Data stream mining,Computer science,Raw data,Association rule learning,Knowledge extraction,Formal concept analysis,K-optimal pattern discovery",Conference,"Springer, Berlin, Heidelberg",International Conference on Formal Concept Analysis,1125063881.0,1558485318.0
475,77161,"Petko Valtchev,Rokia Missaoui,Robert Godin",Formal Concept Analysis for Knowledge Discovery and Data Mining: The New Challenges,"Data science,Data mining,Data stream mining,Computer science,Raw data,Association rule learning,Knowledge extraction,Formal concept analysis,K-optimal pattern discovery",Conference,"Springer, Berlin, Heidelberg",International Conference on Formal Concept Analysis,1125063881.0,1585646276.0
476,77161,"Petko Valtchev,Rokia Missaoui,Robert Godin",Formal Concept Analysis for Knowledge Discovery and Data Mining: The New Challenges,"Data science,Data mining,Data stream mining,Computer science,Raw data,Association rule learning,Knowledge extraction,Formal concept analysis,K-optimal pattern discovery",Conference,"Springer, Berlin, Heidelberg",International Conference on Formal Concept Analysis,1125063881.0,1585832782.0
477,77161,"Petko Valtchev,Rokia Missaoui,Robert Godin",Formal Concept Analysis for Knowledge Discovery and Data Mining: The New Challenges,"Data science,Data mining,Data stream mining,Computer science,Raw data,Association rule learning,Knowledge extraction,Formal concept analysis,K-optimal pattern discovery",Conference,"Springer, Berlin, Heidelberg",International Conference on Formal Concept Analysis,1125063881.0,1603022250.0
478,77161,"Petko Valtchev,Rokia Missaoui,Robert Godin",Formal Concept Analysis for Knowledge Discovery and Data Mining: The New Challenges,"Data science,Data mining,Data stream mining,Computer science,Raw data,Association rule learning,Knowledge extraction,Formal concept analysis,K-optimal pattern discovery",Conference,"Springer, Berlin, Heidelberg",International Conference on Formal Concept Analysis,1125063881.0,1676985236.0
479,77161,"Petko Valtchev,Rokia Missaoui,Robert Godin",Formal Concept Analysis for Knowledge Discovery and Data Mining: The New Challenges,"Data science,Data mining,Data stream mining,Computer science,Raw data,Association rule learning,Knowledge extraction,Formal concept analysis,K-optimal pattern discovery",Conference,"Springer, Berlin, Heidelberg",International Conference on Formal Concept Analysis,1125063881.0,1851672339.0
